   322 -0.088700 0.075700 0.041200 -0.347818 0.117363 -0.930188 -0.366935 -0.930034 0.019863 -0.862775 0.348227 0.366547 -0.005823
   323 -0.088700 0.075700 0.041200 -0.366935 -0.930034 0.019863 0.347818 -0.117363 0.930188 -0.862775 0.348227 0.366547 -0.003650
   331 -0.070200 0.075800 0.070700 -0.587811 0.225943 -0.776806 -0.387894 -0.921352 0.025482 -0.709954 0.316298 0.629223 1.007159
   332 -0.070200 0.075800 0.070700 -0.388087 -0.921266 0.025628 0.587864 -0.225988 0.776753 -0.709804 0.316514 0.629282 -0.001561
   333 -0.070200 0.075800 0.070700 -0.587864 0.225988 -0.776753 -0.388087 -0.921266 0.025628 -0.709804 0.316514 0.629282 -0.002337
   341 -0.100300 0.065900 0.008100 -0.070415 0.026129 -0.997175 -0.284232 -0.958742 -0.005059 -0.956167 0.283073 0.074936 1.000965
   342 -0.100300 0.065900 0.008100 -0.284228 -0.958744 -0.005010 0.070430 -0.026082 0.997176 -0.956167 0.283073 0.074936 -0.002414
   343 -0.100300 0.065900 0.008100 -0.070430 0.026082 -0.997176 -0.284228 -0.958744 -0.005010 -0.956167 0.283073 0.074936 -0.000201
   411 -0.080800 0.041300 0.072000 -0.634470 0.047714 -0.771473 -0.135180 -0.989561 0.049952 -0.761036 0.135981 0.634298 1.006581
   412 -0.080800 0.041300 0.072000 -0.135126 -0.989565 0.050018 0.634482 -0.047629 0.771469 -0.761036 0.135981 0.634297 -0.003346
   413 -0.080800 0.041300 0.072000 -0.634482 0.047629 -0.771469 -0.135126 -0.989565 0.050018 -0.761036 0.135981 0.634297 0.000375
   421 -0.052600 0.040600 0.095200 -0.874682 -0.019797 -0.484293 -0.055586 -0.988481 0.140769 -0.481501 0.150048 0.863506 1.001854
   422 -0.052600 0.040600 0.095200 -0.874682 -0.019788 -0.484294 -0.055594 -0.988481 0.140765 -0.481501 0.150048 0.863506 -0.001545
   423 -0.052600 0.040600 0.095200 -0.055594 -0.988481 0.140765 0.874682 0.019788 0.484294 -0.481501 0.150048 0.863506 -0.000704
   431 -0.053700 0.005900 0.096900 -0.869996 -0.017762 -0.492738 0.028412 -0.999494 -0.014301 -0.492235 -0.026441 0.870061 0.998230
   432 -0.053700 0.005900 0.096900 -0.869996 -0.017781 -0.492738 0.028429 -0.999494 -0.014291 -0.492235 -0.026441 0.870060 -0.004940
   433 -0.053700 0.005900 0.096900 0.028429 -0.999494 -0.014291 0.869996 0.017781 0.492738 -0.492235 -0.026441 0.870060 -0.001220
   441 -0.082900 0.006200 0.072800 -0.640892 0.002696 -0.767626 0.044257 -0.998202 -0.040418 -0.766355 -0.059877 0.639620 1.005133
   442 -0.082900 0.006200 0.072800 0.044320 -0.998203 -0.040343 0.640888 -0.002598 0.767630 -0.766355 -0.059877 0.639620 -0.005210
   443 -0.082900 0.006200 0.072800 -0.640888 0.002598 -0.767630 0.044320 -0.998203 -0.040343 -0.766355 -0.059877 0.639620 -0.001685
   511 -0.063700 0.125400 0.013600 0.010316 0.228225 -0.973554 -0.789362 -0.595807 -0.148055 -0.613840 0.770014 0.174006 0.998707
   512 -0.063700 0.125400 0.013600 -0.789362 -0.595809 -0.148047 -0.010309 -0.228220 0.973555 -0.613840 0.770014 0.174006 -0.005838
   513 -0.063700 0.125400 0.013600 0.010309 0.228220 -0.973555 -0.789362 -0.595809 -0.148047 -0.613840 0.770014 0.174006 -0.003681
   521 -0.033200 0.139700 0.017400 0.007099 0.229963 -0.973174 -0.956110 -0.283522 -0.073956 -0.292924 0.930985 0.217857 0.993991
